Customer ID,Age Group,Location,Gender,Family with Children,Dog Breed,Purchase Frequency,Average Spend,Product Preference,Loyalty Program Member,Last Purchase Date
ec9251c6-4b27-494e-8749-14eb8d85b632,36-45,urban,F,yes,Labrador,quarterly,173.37,wet,Yes,2024-02-05
7db87588-259a-43f4-8cfe-c2d26e3dbee8,65+,suburban,M,yes,Bulldog,weekly,111.15,wet,No,2023-09-19
e03e579d-fc30-4307-ab47-8968f0f6d221,18-25,suburban,M,yes,Boxer,quarterly,108.24,grain-free,Yes,2023-11-19
05462fac-e1be-4212-a748-519299f9d125,46-55,urban,F,yes,Labrador,monthly,85.13,raw,Yes,2023-01-30
cc0fa184-1209-4827-bc08-107c23307aac,18-25,suburban,M,yes,Labrador,weekly,198.95,dry,Yes,2023-09-02
7d4a6a7f-f24b-499c-b132-8038a175ec4a,56-65,suburban,M,no,Poodle,quarterly,40.01,grain-free,No,2022-08-10
4633376e-e369-48a4-b204-02fe3c2fa06f,46-55,suburban,F,yes,Siberian Husky,monthly,126.24,wet,No,2022-07-30
321907a4-1f1b-4cbc-9269-ee6c64233818,36-45,suburban,F,no,Rottweiler,quarterly,142.7,raw,No,2023-01-31
a6052c64-5d4b-462c-9aa4-872608d0049a,56-65,urban,M,no,Great Dane,quarterly,188.18,dry,Yes,2024-01-05
99b31b01-2873-4d22-acb3-b7352baa9c0d,46-55,urban,F,no,German Shepherd,weekly,160.44,grain-free,No,2022-06-26
bdf2bedf-07b0-4484-8601-461247e04c69,65+,urban,F,yes,Siberian Husky,weekly,135.89,wet,Yes,2023-02-07
922436b2-e01f-41b6-ad88-1dcab2653c1a,65+,urban,F,no,Rottweiler,quarterly,41.03,grain-free,No,2023-01-03
3e6eb569-7f33-4858-bb0a-8695588fb24f,65+,urban,F,yes,Poodle,weekly,87.27,wet,No,2023-04-04
15a4cee2-e778-4074-8807-fa589942da16,65+,urban,M,no,Poodle,weekly,44.99,wet,No,2022-10-13
a3e8f2f7-4c3c-4943-a1dd-bfe7bcb442b5,36-45,suburban,F,yes,Bulldog,quarterly,178.62,raw,No,2023-06-25
5704a718-5aff-4da0-b007-f866e8663519,18-25,urban,F,no,Rottweiler,weekly,154.93,dry,No,2022-09-08
8d4fcdc3-4ff8-409a-842c-e2344bfcfcdc,46-55,suburban,M,yes,Beagle,weekly,156.36,raw,Yes,2022-06-06
92631584-3b68-4508-a2d7-c77a14587a65,36-45,suburban,F,no,Great Dane,monthly,137.41,dry,Yes,2024-03-08
44b9885e-12b7-4e82-907f-32af44a65acf,65+,suburban,F,no,German Shepherd,weekly,111.27,dry,No,2023-11-27
f055cfa4-5810-4040-a421-0c01e21f5308,18-25,urban,M,no,Bulldog,monthly,46.99,wet,Yes,2023-01-12
d76931c4-4883-43c7-88e5-4140d3155ab5,56-65,suburban,M,no,Siberian Husky,quarterly,79.35,grain-free,No,2023-04-13
2af40526-5f6d-442c-ad0f-8c9f2611dd4c,56-65,urban,F,yes,Siberian Husky,monthly,44.64,dry,No,2024-03-03
a3bd965e-b92c-43f5-862f-0f0a9d63e2a3,56-65,suburban,M,yes,Rottweiler,quarterly,150.48,dry,No,2022-11-01
3101bbb4-ee52-4311-b3eb-c0b92b806e9c,65+,suburban,F,yes,Great Dane,weekly,48.84,dry,No,2024-03-12
233a9dca-26a5-48b4-bfd0-6bf29d1567ab,56-65,urban,M,no,Great Dane,weekly,146.38,dry,No,2023-01-23
c30590df-41ab-4845-8294-bf7dd94dcd61,26-35,suburban,M,no,Siberian Husky,monthly,144.61,wet,No,2023-12-11
b1ab5d32-5da7-468a-8db9-c9eeb9963e45,46-55,suburban,F,no,Beagle,quarterly,102.67,raw,No,2022-10-22
5b4d351f-e4b1-4b44-9a2c-b362a3cbe304,46-55,suburban,F,no,Poodle,weekly,44.34,grain-free,Yes,2023-01-10
e47a1251-01c1-48ee-84d5-d4e300caf538,65+,suburban,F,no,Great Dane,monthly,76.66,wet,Yes,2023-07-18
b806bf25-e36a-4cc6-ba58-b57a4b11a2e9,26-35,urban,M,no,Rottweiler,monthly,77.62,wet,No,2022-09-02
651bba21-730b-46f1-91ec-617610f5973c,36-45,suburban,M,yes,Siberian Husky,monthly,146.07,wet,Yes,2024-01-29
ace009f9-5853-40e2-b4bf-056daaffff71,36-45,suburban,M,yes,Poodle,weekly,40.47,dry,No,2022-12-01
bd4745e8-2058-45a8-b88b-3c06476def2b,56-65,urban,M,yes,Dachshund,quarterly,169.23,grain-free,Yes,2024-02-22
0a103bd7-639f-455d-b6a8-13dbebf00339,18-25,suburban,M,yes,Labrador,weekly,156.98,wet,Yes,2023-09-21
368a23d7-a080-479f-8b86-fe4950fab242,36-45,suburban,F,yes,Poodle,weekly,53.54,wet,No,2024-03-23
d45ee46e-9151-40c0-902f-36ce98565c95,18-25,suburban,M,yes,Great Dane,quarterly,149.45,wet,No,2022-10-11
4c21a1aa-aac7-46ec-bcac-08835c45989d,46-55,suburban,M,yes,Labrador,monthly,140.33,dry,Yes,2022-07-16
36346a75-fcfc-4ab1-829f-ffe9c73c4670,18-25,urban,F,yes,Great Dane,weekly,154.66,dry,No,2023-10-12
6ddf1f15-64fa-4540-a6d8-b31c1c654b9b,46-55,suburban,M,no,Rottweiler,monthly,54.01,wet,Yes,2023-12-09
c4572539-4212-45d8-81be-c046b88ba462,26-35,urban,M,no,Boxer,monthly,48.37,dry,No,2023-10-27
6f60b675-36b3-4c2f-96ed-596b6aaf4f73,26-35,suburban,M,no,Poodle,quarterly,62.57,grain-free,Yes,2023-10-20
2e69bfce-506b-4b0c-8664-c1e891b9f819,65+,suburban,F,no,Labrador,quarterly,85.86,dry,Yes,2023-07-31
a99cb005-a502-4270-8f29-f4e17b5ded77,65+,suburban,M,no,Rottweiler,quarterly,162.86,wet,Yes,2022-12-25
4c7ffb29-2459-4225-9fcb-e47383601e48,56-65,urban,M,no,Great Dane,monthly,152.83,grain-free,No,2023-03-18
96395169-392c-4ea9-8974-fef21bd52b42,36-45,suburban,M,no,Poodle,monthly,186.58,dry,Yes,2023-12-10
34f2c91b-1235-445e-8f51-c2fd6107f2d8,56-65,suburban,F,yes,Rottweiler,weekly,30.55,wet,No,2023-08-21
42362e78-cc13-4b8a-bbeb-e3fb2a19751e,46-55,urban,F,yes,Great Dane,monthly,22.08,raw,No,2022-12-10
43f1ab33-054f-4d5e-9934-d1a121603606,56-65,urban,M,no,Boxer,quarterly,145.84,raw,No,2022-07-03
0368c4d7-48a6-412e-bdb4-411cfbbe94d6,18-25,urban,F,yes,Boxer,quarterly,70.27,grain-free,No,2023-02-11
39502db2-1dac-4e1f-a3e6-5e8a8d1a9e5d,46-55,urban,M,yes,German Shepherd,quarterly,80.13,grain-free,No,2023-08-31
1fec0776-527f-47f4-b79e-765728f85ddf,65+,suburban,F,yes,Bulldog,quarterly,118.42,grain-free,Yes,2022-07-04
21c5aead-63eb-4dd7-876f-5279cf0728bd,26-35,suburban,M,yes,Rottweiler,monthly,38.43,dry,No,2024-04-12
52d634e1-220a-4f99-b757-fa4be9586b36,65+,suburban,F,yes,Bulldog,quarterly,135.68,grain-free,No,2022-10-31
cecc25d1-a1ea-42f3-8544-35bc5608c641,36-45,suburban,F,no,German Shepherd,weekly,78.53,dry,Yes,2023-04-23
b0a558fe-7ff1-4cc4-b61a-a9346fb320b4,46-55,urban,F,yes,Beagle,monthly,133.89,wet,Yes,2023-09-24
5bf557dd-5c3e-478f-8be6-a854fd6a68bd,46-55,suburban,F,no,Poodle,quarterly,170.12,dry,No,2022-11-18
c5e02081-6333-44af-b6bf-3663023a376f,18-25,suburban,F,no,Great Dane,weekly,50.8,dry,No,2022-07-28
a6bd01b5-f9f5-4056-ad35-92212faf667b,36-45,suburban,M,no,Siberian Husky,quarterly,187.56,wet,No,2022-12-26
9db1af31-82f1-406e-9c70-4a16e2a7135b,26-35,suburban,F,yes,Bulldog,monthly,115.52,raw,Yes,2023-07-03
24dfacc8-09c6-4a42-8865-42e10956c8ad,46-55,urban,M,no,Bulldog,monthly,186.13,dry,No,2022-04-23
9bef1ec5-665b-4cea-a225-3f7149cfc481,46-55,suburban,M,no,Rottweiler,weekly,57.39,dry,No,2023-07-24
a3c551aa-684c-455e-82d3-56af54768a6c,18-25,suburban,F,no,Poodle,monthly,128.82,wet,Yes,2022-07-24
c6a56114-ea36-42c5-9980-891a099b71d4,56-65,suburban,M,no,Rottweiler,weekly,92.7,grain-free,Yes,2023-05-14
296c682d-db82-4850-b92a-75131a842329,26-35,urban,F,yes,Boxer,quarterly,159.36,wet,Yes,2023-03-15
954a9a13-845d-4ad0-9303-96229e6c5040,65+,urban,M,no,Bulldog,monthly,129.06,raw,No,2022-10-20
7c682509-a6dc-4aae-8cf9-9942eafe5fb4,36-45,suburban,F,no,Poodle,quarterly,109.01,grain-free,No,2023-09-08
8a7bfbd9-ff9b-453b-bc08-5e297a0247f5,46-55,suburban,M,no,Dachshund,quarterly,184.34,raw,No,2024-01-14
4b36782d-4c33-4fa4-95fb-08d033173f18,46-55,suburban,M,no,Beagle,monthly,87.88,dry,Yes,2024-04-01
b6663787-0972-4893-88b1-b88a0d45a175,65+,urban,M,yes,Great Dane,quarterly,59.6,raw,Yes,2023-01-08
7a8839f6-2786-4448-a83a-220bd72430da,26-35,suburban,F,no,German Shepherd,weekly,129.46,raw,No,2023-01-03
ac4c6311-6e2e-465c-bdbf-fffdae9454fd,56-65,suburban,F,no,Beagle,weekly,132.33,wet,Yes,2023-05-08
d6cd67b8-8641-4239-999a-b1b4cfcecca5,46-55,suburban,F,no,German Shepherd,weekly,99.04,grain-free,Yes,2022-09-06
a0dec1f7-8ee9-4f2b-94e5-e39ce96aa6a6,26-35,urban,F,no,Bulldog,monthly,107.59,dry,Yes,2023-07-18
bab91b3b-cdfb-46d5-b905-31bc68c3f22c,65+,suburban,M,no,Beagle,quarterly,192.72,dry,Yes,2023-12-19
990d6bea-5f0d-4c83-8cec-4d3521de323e,18-25,suburban,F,no,Beagle,quarterly,151.88,dry,No,2022-11-28
e0f15e5b-1fdd-4e3d-bb76-9bb075c6d60d,56-65,urban,F,yes,Great Dane,quarterly,39.91,grain-free,No,2023-11-12
2c6fe2fb-9443-4f15-92ec-c789f4d66727,36-45,urban,M,no,Siberian Husky,quarterly,58.18,grain-free,Yes,2022-06-06
b580e0ae-94dd-4e4d-aed4-685baff389aa,46-55,suburban,F,yes,Great Dane,weekly,195.6,raw,Yes,2023-03-17
28550b91-950d-4ee9-8629-554b541a26e0,26-35,urban,M,yes,Rottweiler,monthly,150.76,raw,Yes,2023-03-29
8e9b73ed-767e-4a8e-a243-924d6f1a0725,18-25,suburban,M,no,Siberian Husky,weekly,184.71,grain-free,Yes,2023-04-12
ba76ecf4-bbf4-4ce1-9b87-3917f363afaa,36-45,urban,M,yes,Beagle,weekly,74.7,dry,Yes,2024-01-18
754254a6-5ec8-4bc1-bacc-bcd72823ff8c,26-35,urban,M,no,Siberian Husky,monthly,153.54,grain-free,No,2023-08-08
4f567072-e7ad-4a0f-98e0-bf73e19d0e85,26-35,suburban,F,yes,Siberian Husky,monthly,148.52,wet,Yes,2022-10-18
2f18d1e5-d641-4ab9-97ef-8f9954c693f2,36-45,suburban,M,no,Rottweiler,weekly,73.04,grain-free,No,2022-07-24
a4c3215b-3b9a-4d97-bb3f-922262969c45,18-25,suburban,F,yes,Poodle,quarterly,119.15,grain-free,No,2023-10-15
55376132-1a44-409d-b525-52c88a510f82,65+,urban,M,yes,Bulldog,monthly,132.93,dry,Yes,2022-05-25
2a9c009c-0f80-4be3-bbed-96fc9cbc1950,18-25,suburban,F,no,Poodle,monthly,106.6,raw,No,2024-03-02
9db6a606-2def-413b-819f-5bc324e573d7,56-65,suburban,M,yes,Bulldog,weekly,168.89,wet,Yes,2023-10-31
89309ff4-922a-4a71-a30b-62ebb44b6397,46-55,suburban,F,yes,Poodle,quarterly,169.92,wet,Yes,2023-10-29
a75e7dce-35ed-42d9-9c11-4d3cf1830dce,36-45,suburban,F,yes,Poodle,monthly,173.11,wet,Yes,2024-01-31
5303ef02-bdc5-42e5-85b3-5a36fe83f8db,65+,suburban,M,yes,German Shepherd,weekly,164.62,grain-free,No,2022-09-17
f6de2a5c-88f9-48bb-a853-5eb121784fca,36-45,urban,M,yes,Siberian Husky,monthly,107.86,dry,No,2023-05-16
539cf42a-16d3-4ece-9db9-287190d69e77,36-45,suburban,M,no,Boxer,quarterly,88.66,grain-free,No,2023-10-04
16b525f5-008c-4cf2-8312-11a428a4ef50,18-25,suburban,M,yes,Rottweiler,weekly,169.65,raw,Yes,2023-09-12
725ae20e-3efb-407d-af8c-9137370a6496,46-55,urban,F,yes,Poodle,weekly,108.24,dry,No,2023-05-20
c5adb9c4-2ac5-42a9-8126-3887423c05be,56-65,suburban,M,no,Beagle,quarterly,64.35,wet,No,2022-11-15
8bd5a31c-926f-4ff5-9ad3-48d9222a86e7,26-35,suburban,F,no,Dachshund,weekly,111.32,grain-free,No,2023-05-01
1d862e26-8ac3-4227-8218-34da7f55af1b,26-35,suburban,F,no,German Shepherd,quarterly,45.53,dry,Yes,2023-06-03
7ed45a84-261d-4da4-b2d6-102cf00311e0,36-45,suburban,M,yes,Dachshund,weekly,144.49,grain-free,No,2023-09-25
1cd99ea8-8d4c-46c4-bd26-8293ef7a9183,46-55,suburban,M,yes,Labrador,quarterly,80.47,dry,Yes,2022-05-02
dc2cf4a5-2d00-4256-bded-e9e259340c34,65+,urban,M,yes,Great Dane,monthly,66.92,wet,No,2024-04-07
d395fbe7-5bfa-4f2c-98d9-47225a5e0205,18-25,urban,F,yes,Labrador,monthly,192.17,raw,No,2022-04-29
5dc78b2f-276d-41f9-9542-53b40e7637ec,46-55,urban,M,no,Bulldog,monthly,159.84,raw,No,2023-07-21
ca1b8f97-997b-4e00-afe3-7f574de153f8,46-55,suburban,M,no,Poodle,weekly,161.67,grain-free,Yes,2024-02-29
ef517069-20d3-4844-9f3d-1d672457d6ba,18-25,urban,M,yes,Rottweiler,quarterly,132.27,wet,Yes,2023-11-12
d4bb8910-6fd6-49b2-a4c7-ca5ef6b1ac00,36-45,suburban,F,yes,Beagle,quarterly,171.05,grain-free,No,2022-06-27
2d7458fd-540a-4c66-a093-633973c66151,46-55,suburban,F,yes,Boxer,monthly,156.65,grain-free,No,2023-01-27
5bb3a6ab-5ea8-4fea-b70c-c191ee8de3b9,26-35,suburban,F,yes,Boxer,monthly,127.78,dry,Yes,2022-05-29
508019d2-f27e-444d-94b3-057c6617d586,18-25,urban,F,no,German Shepherd,monthly,193.0,dry,Yes,2023-10-19
af6a0ca8-2eb9-43ef-84f3-6072207f6970,65+,urban,F,no,German Shepherd,quarterly,54.49,dry,No,2023-09-06
f49805a6-4fbf-4720-9a27-92f189c6270b,56-65,urban,M,yes,German Shepherd,monthly,189.81,wet,No,2023-01-05
8e7b7325-f04a-46b1-98d8-8e9c4536a752,36-45,suburban,F,no,German Shepherd,weekly,92.26,wet,Yes,2022-06-26
45004729-2374-4426-9b93-8b747327ebb9,18-25,urban,M,yes,Siberian Husky,monthly,115.11,grain-free,No,2023-03-08
77332354-589a-43a9-be4f-090298c05c66,56-65,suburban,F,yes,Poodle,monthly,42.09,dry,Yes,2023-12-08
6986f815-dbcb-4e1b-bf9f-e5d81a117917,56-65,urban,M,no,Dachshund,quarterly,117.22,wet,No,2023-03-12
52d1912d-78b3-4dad-b2ae-cd9ba6a133d1,65+,urban,M,yes,Poodle,weekly,130.02,grain-free,No,2022-04-26
c5843c0d-3b61-478c-bad2-8618ce0769a0,46-55,suburban,M,no,Poodle,quarterly,199.59,wet,No,2023-07-03
9b403c85-2e54-4d1a-b862-771c04b885ab,65+,suburban,M,yes,Labrador,weekly,195.53,grain-free,No,2022-07-25
41060e97-2c23-4328-9c83-67a599404ebe,46-55,urban,F,no,Rottweiler,weekly,193.95,raw,Yes,2023-07-17
d1883e55-ab54-4eb5-90eb-019ba411d94d,46-55,urban,M,yes,Beagle,monthly,82.71,dry,No,2022-12-31
2456dd09-9cdf-468c-9118-b1d3d552616a,18-25,urban,M,no,Bulldog,monthly,198.43,raw,No,2023-11-22
bfec874d-1f9d-458f-8c84-5821ee9ab110,18-25,suburban,M,yes,Rottweiler,quarterly,101.99,grain-free,No,2023-10-30
83aa6b8e-bc49-49ce-89a1-6be41f617363,36-45,suburban,F,yes,German Shepherd,quarterly,173.33,grain-free,No,2024-02-18
44bf1f66-8625-4efa-a58a-dbe2c286f46d,46-55,urban,F,no,Dachshund,quarterly,58.94,dry,No,2023-10-12
03a5f932-0be1-4f46-8c54-382be8498784,56-65,urban,M,yes,Labrador,weekly,111.05,dry,No,2022-12-24
30a6c4b7-091f-4586-80dd-fd264524e61e,26-35,suburban,M,no,Siberian Husky,quarterly,193.88,grain-free,Yes,2023-02-09
fb57cc6d-4575-4a34-a010-3038caea04e1,36-45,urban,F,no,Dachshund,weekly,190.47,wet,No,2023-03-09
40e0d9f6-f95f-49c3-82df-463effb0e1f0,18-25,suburban,F,yes,Labrador,weekly,143.07,dry,Yes,2022-11-29
381b9eb8-616f-489f-9702-9fa1d3e70d22,65+,suburban,F,yes,Great Dane,weekly,163.61,grain-free,Yes,2024-03-25
9feb7e9f-4085-4833-8898-32bff8b7b545,36-45,suburban,M,yes,Siberian Husky,weekly,51.76,dry,Yes,2023-07-19
35c34e5b-60f2-46a4-a403-7a1b9ab4467c,36-45,suburban,F,yes,German Shepherd,weekly,149.9,dry,Yes,2023-08-21
758d5824-29d4-469d-99ba-d1953ad2662c,36-45,suburban,F,no,Bulldog,monthly,131.25,raw,No,2022-10-20
ef3557ad-3bea-4a75-b52b-df8593c208f6,36-45,suburban,F,yes,German Shepherd,weekly,36.48,raw,No,2022-11-26
57899aa7-e8f8-4d18-a9f8-91e7c0af65e8,26-35,urban,F,yes,Dachshund,weekly,40.37,wet,No,2022-12-29
60bcebea-df50-424a-9505-45029b67f233,65+,suburban,F,yes,German Shepherd,monthly,39.52,dry,Yes,2022-09-23
c1c45448-f3f8-4940-8451-8beba902dffc,65+,suburban,F,no,Great Dane,monthly,150.38,grain-free,No,2022-08-11
14deb74b-fc19-48c0-8cf0-3d0b64a51b24,65+,urban,F,yes,German Shepherd,monthly,45.51,grain-free,Yes,2022-06-18
e5283082-a821-4ef7-9750-3df5f7f78f32,46-55,suburban,M,no,Labrador,quarterly,104.19,dry,Yes,2023-11-24
28e8c886-f98d-4e50-abae-0f8d5daa5cc6,56-65,urban,M,yes,Boxer,quarterly,84.26,dry,No,2023-08-13
6b7655ad-4a37-4e71-a959-65d5c3ae80a5,65+,suburban,F,no,German Shepherd,weekly,119.09,wet,Yes,2023-12-03
5e6d14be-e82e-44a4-b07d-1f5b6e0d9be0,36-45,urban,M,yes,Great Dane,weekly,147.17,wet,Yes,2022-06-13
dba98e87-db7b-4f9f-b15a-b4d9fdd839e4,36-45,urban,M,yes,Poodle,weekly,143.25,wet,Yes,2023-05-03
df562378-3d45-4ffa-b685-5c1afc123ba8,65+,suburban,M,no,Poodle,weekly,112.79,grain-free,Yes,2022-09-06
8ba20b06-ec13-41d3-8b3e-34e2c47fdde7,65+,suburban,M,yes,Bulldog,monthly,103.58,raw,No,2023-05-24
fad5c483-0c07-455f-915d-42fafb98efac,36-45,suburban,M,yes,Bulldog,quarterly,91.61,wet,Yes,2022-07-10
d2e0f5a6-2dce-41fb-af2c-2a89dc875e62,46-55,suburban,F,yes,Bulldog,monthly,175.14,grain-free,Yes,2023-10-19
8f29373c-01da-43d7-b73f-c150247f960d,18-25,urban,F,no,Rottweiler,quarterly,79.55,wet,Yes,2023-07-28
d31aee3b-a27f-4226-a892-4469410748f4,18-25,urban,M,yes,Beagle,monthly,66.69,grain-free,No,2023-03-15
823d68c1-0933-4862-a9b7-0fbb1de7c493,65+,urban,F,no,Bulldog,weekly,153.8,dry,No,2024-04-08
9d5e6a1f-af4c-4940-8e95-67af339bdd7c,26-35,suburban,F,no,German Shepherd,quarterly,84.76,grain-free,Yes,2022-09-06
eb9b1e72-04c1-479d-b5e0-d65d41b23082,65+,urban,F,no,Bulldog,weekly,172.46,dry,No,2024-03-07
d5fe6469-5551-483b-9204-0042f37e6f9a,65+,suburban,M,yes,Beagle,quarterly,79.02,grain-free,No,2023-09-09
27478928-679b-467c-91a0-8651c841906e,18-25,suburban,F,no,Rottweiler,quarterly,146.35,raw,No,2023-09-05
d99f064d-5cfc-489c-a306-754dc2beee71,36-45,urban,F,no,Beagle,weekly,28.12,grain-free,No,2022-04-30
9064eb65-7d68-436d-9140-00138df864ac,65+,suburban,M,yes,Dachshund,weekly,89.4,dry,Yes,2022-11-22
fa53ffe9-778c-42df-a09b-c9f9d0e1a8b9,36-45,urban,F,no,Bulldog,weekly,81.78,raw,Yes,2024-02-13
31cc6830-ed7a-4f31-bc93-f3f9839e7be1,36-45,suburban,F,no,Bulldog,monthly,167.0,grain-free,No,2022-08-21
ad924df8-279b-46bb-b423-fdd7d7942783,26-35,urban,M,yes,Bulldog,quarterly,194.07,grain-free,No,2022-12-13
a5ee9267-8b64-4e92-b980-8177b5693c9b,36-45,suburban,F,yes,Dachshund,quarterly,102.96,wet,No,2022-05-12
c86153a8-9ec3-41d0-8415-515947fc5b3b,18-25,urban,F,no,Beagle,quarterly,168.47,raw,No,2024-03-24
33801484-b9d5-4be7-bde3-957d8d37d894,46-55,urban,M,yes,Labrador,weekly,145.95,dry,No,2023-04-10
b692e7f3-7a75-46f6-8ab0-6c92d29c887c,46-55,suburban,F,yes,German Shepherd,quarterly,194.13,raw,No,2023-07-17
ef5392fc-dbc5-4477-af80-01513092d5b4,56-65,suburban,F,yes,Great Dane,quarterly,166.0,dry,No,2024-02-01
ed94c9a8-2fad-4013-87d6-a4e5e6775732,65+,urban,F,no,German Shepherd,weekly,33.95,wet,Yes,2022-06-27
290b94f2-b398-4713-b557-1d630e17ced0,18-25,suburban,M,no,Bulldog,weekly,148.39,wet,Yes,2023-10-16
72b91749-bcca-4536-bd05-bcc50a54e889,36-45,suburban,M,yes,Rottweiler,quarterly,116.39,dry,No,2022-06-13
e90b62f0-abc4-48db-9071-aee9d308578c,46-55,suburban,M,no,Dachshund,monthly,22.96,dry,No,2022-07-10
a9d0575d-c141-4844-b781-24fe4b4468b4,18-25,urban,M,yes,Labrador,weekly,65.24,dry,Yes,2023-03-29
fc7da7cc-2f0d-4fc8-9dc1-d65022aad9eb,46-55,urban,F,yes,Siberian Husky,monthly,185.92,wet,Yes,2023-09-14
29bc22f5-9017-4220-8005-7de6ac3e76f3,36-45,suburban,F,yes,Labrador,monthly,186.69,raw,No,2023-09-17
1aa83eb9-9873-418b-8b30-962cabbd8bb6,46-55,suburban,M,yes,Great Dane,monthly,163.79,wet,Yes,2023-01-13
71a28c89-d208-4bda-bbf4-0b1222e2fc3d,65+,urban,F,yes,German Shepherd,monthly,196.72,grain-free,Yes,2024-03-30
dff2fbed-b26f-4f03-9fd9-f18c7c420736,65+,suburban,M,no,Bulldog,weekly,165.18,wet,No,2022-10-02
0c00dbf6-cbaf-4740-bb3c-4bbb96623b13,56-65,urban,F,no,Boxer,quarterly,21.84,grain-free,Yes,2023-03-02
fd2376e8-2ea5-440d-aefc-49e77de1c124,56-65,suburban,M,no,Siberian Husky,quarterly,71.81,grain-free,No,2022-10-01
631a96fe-fcaf-412c-8c02-a902731443cd,46-55,suburban,F,no,Bulldog,weekly,25.51,wet,Yes,2023-09-10
77c546e2-91e6-4c88-a7ec-fca8f89dc67a,18-25,suburban,F,yes,Dachshund,weekly,36.94,wet,No,2022-07-28
2760e81a-1642-4281-be8b-376bc19dc655,65+,urban,M,yes,Siberian Husky,monthly,59.39,wet,Yes,2023-03-23
9fbc7c6a-48a3-4ccf-b45c-242085ae0022,18-25,urban,M,no,Great Dane,monthly,110.64,raw,Yes,2022-05-18
fcfab74c-57a8-4d3d-92db-17682129626e,18-25,urban,M,no,Boxer,weekly,172.56,wet,No,2023-10-13
ec9937a9-718b-49a9-83fd-470baeac27e1,46-55,urban,F,yes,Beagle,quarterly,175.15,dry,Yes,2023-05-01
d867c15e-684a-4646-a3c7-489878081ed0,18-25,suburban,F,yes,Beagle,monthly,130.92,wet,Yes,2023-03-02
da5f4dfe-9fe7-43cb-9a2c-017b45033911,65+,suburban,M,yes,Beagle,weekly,187.07,grain-free,No,2023-03-07
2cb23a7c-f0c0-4e6e-b60d-97de1b0e3c4b,36-45,urban,M,no,Rottweiler,weekly,110.01,raw,Yes,2022-07-23
41c90db6-fa99-4646-897f-e14dfdf8d69c,56-65,suburban,F,yes,Beagle,weekly,180.03,raw,Yes,2023-11-25
c7f51355-05b1-4040-b9c0-94f39aaa5d74,36-45,suburban,M,yes,Poodle,monthly,101.73,grain-free,No,2022-06-21
b302d776-3300-489f-a0e6-31f266677ac6,18-25,urban,F,no,Siberian Husky,weekly,69.9,raw,No,2022-09-13
b7f55354-dd0c-4001-8426-e16a240923f1,36-45,suburban,M,no,Boxer,quarterly,184.95,raw,No,2023-02-27
c51150e0-f690-41ff-a930-e8b2a17e57b6,65+,suburban,F,no,Dachshund,weekly,89.83,dry,No,2022-10-11
85e0efcc-0f6b-47d3-bdd3-11a62369f96d,65+,urban,F,yes,Poodle,monthly,110.61,dry,No,2022-08-27
b371303f-0b53-47eb-bc68-4f6a25b9f4a3,18-25,suburban,M,yes,Poodle,quarterly,79.19,raw,No,2023-07-22
1cac8118-e637-4eb4-89fd-10ab84b3d94d,46-55,suburban,F,no,Boxer,quarterly,139.31,wet,No,2022-07-27
eb464ec3-451b-41e7-89b3-d9f53ea023ca,36-45,suburban,F,yes,Dachshund,weekly,199.11,raw,No,2022-07-20
9730c48b-d177-4c94-b82e-5a8a60d3656d,46-55,urban,M,yes,Siberian Husky,weekly,24.59,dry,Yes,2023-09-01
30d247f1-7498-4b16-8abb-35ee34f19581,46-55,urban,M,yes,German Shepherd,quarterly,181.97,raw,Yes,2023-04-21
e2ca8359-20d5-4cd6-a311-6f59e34688aa,26-35,suburban,F,no,Bulldog,weekly,20.71,wet,No,2022-11-11
3bb65d75-f2cd-4c55-ad8e-b79e60960087,18-25,suburban,M,no,German Shepherd,monthly,85.56,wet,Yes,2024-04-13
3b76999f-65e3-403e-b3fc-585bbe6b60a6,56-65,suburban,F,yes,Great Dane,quarterly,50.35,dry,No,2023-01-18
4a0bf82f-3b9a-4673-96c3-f020f731c35f,65+,urban,F,yes,Boxer,weekly,156.32,raw,Yes,2024-01-12
65fa2e9d-b39e-41d1-a688-551939670b2b,65+,urban,M,yes,German Shepherd,quarterly,29.11,dry,Yes,2023-11-27
ba1adb89-06c7-4bec-9b4a-e1bd9ad7470f,18-25,urban,M,yes,German Shepherd,weekly,119.63,grain-free,No,2022-08-27
a3a59a66-2245-4974-9651-5763dfd5e18c,56-65,suburban,M,no,German Shepherd,weekly,73.09,dry,Yes,2023-01-08
64808c9d-1fcb-419f-832c-1f84afec7930,65+,suburban,M,no,Beagle,monthly,44.06,dry,Yes,2023-03-07
73663d30-cc9a-4bf7-ae59-6a38e533326c,18-25,suburban,F,yes,Labrador,weekly,158.93,dry,Yes,2023-01-03
359cf4c0-1587-4cda-9f42-7063484e7f26,65+,suburban,F,yes,German Shepherd,weekly,59.14,raw,No,2022-12-22
27407eb3-3ce4-4f04-8d4d-dd8e19803c4f,46-55,suburban,M,no,Bulldog,weekly,60.26,grain-free,Yes,2023-09-30
772138d1-2a16-4382-a6b3-b24a75f438af,36-45,urban,F,yes,Boxer,monthly,69.51,raw,Yes,2022-11-10
1755f369-b964-4ca3-949d-085ccdb71919,36-45,suburban,F,no,Great Dane,weekly,125.62,wet,No,2023-08-18
